"Graves Creek at Highway12", 76HB 02800
Timestamp,Discharge.discharge@76HB 02800 (ft^3/s),Approval Name
2017-04-02 00:16,27.68,Approved
2017-04-02 00:46,27.86,Approved
2017-04-02 01:16,27.47,Approved
2017-04-02 01:46,27.68,Approved
2017-04-02 02:16,27.57,Approved
2017-04-02 02:46,27.82,Approved
2017-04-02 03:16,27.82,Approved
2017-04-02 03:46,27.96,Approved
2017-04-02 04:16,27.76,Approved
2017-04-02 04:46,27.90,Approved
2017-04-02 05:16,27.97,Approved
2017-04-02 05:46,27.13,Approved
2017-04-02 06:16,27.88,Approved
2017-04-02 06:46,27.74,Approved
2017-04-02 07:16,27.28,Approved
2017-04-02 07:46,27.59,Approved
2017-04-02 08:16,27.45,Approved
2017-04-02 08:46,27.45,Approved
2017-04-02 09:16,27.60,Approved
2017-04-02 09:46,27.46,Approved
2017-04-02 10:16,27.38,Approved
2017-04-02 10:46,27.60,Approved
2017-04-02 11:16,27.28,Approved
2017-04-02 11:46,27.24,Approved
2017-04-02 12:16,27.38,Approved
2017-04-02 12:46,27.25,Approved
2017-04-02 13:16,27.08,Approved
2017-04-02 13:46,27.19,Approved
2017-04-02 14:16,27.20,Approved
2017-04-02 14:46,27.21,Approved
2017-04-02 15:16,27.35,Approved
2017-04-02 15:46,27.68,Approved
2017-04-02 16:16,27.33,Approved
2017-04-02 16:46,27.66,Approved
2017-04-02 17:16,27.37,Approved
2017-04-02 17:46,27.68,Approved
2017-04-02 18:16,27.33,Approved
2017-04-02 18:46,27.81,Approved
2017-04-02 19:16,27.78,Approved
2017-04-02 19:46,27.44,Approved
2017-04-02 20:16,27.48,Approved
2017-04-02 20:46,27.23,Approved
2017-04-02 21:16,27.41,Approved
2017-04-02 21:46,27.58,Approved
2017-04-02 22:16,26.97,Approved
2017-04-02 22:46,26.79,Approved
2017-04-02 23:16,26.87,Approved
2017-04-02 23:46,26.76,Approved
2017-04-03 00:16,26.80,Approved
2017-04-03 00:46,26.88,Approved
2017-04-03 01:16,26.80,Approved
2017-04-03 01:46,26.65,Approved
2017-04-03 02:16,26.71,Approved
2017-04-03 02:46,26.89,Approved
2017-04-03 03:16,26.82,Approved
2017-04-03 03:46,27.13,Approved
2017-04-03 04:16,26.89,Approved
2017-04-03 04:46,26.93,Approved
2017-04-03 05:16,26.87,Approved
2017-04-03 05:46,26.87,Approved
2017-04-03 06:16,26.62,Approved
2017-04-03 06:46,26.79,Approved
2017-04-03 07:16,26.71,Approved
2017-04-03 07:46,26.77,Approved
2017-04-03 08:16,26.72,Approved
2017-04-03 08:46,26.43,Approved
2017-04-03 09:16,26.70,Approved
2017-04-03 09:46,26.53,Approved
2017-04-03 10:16,26.65,Approved
2017-04-03 10:46,26.62,Approved
2017-04-03 11:16,26.73,Approved
2017-04-03 11:46,26.68,Approved
2017-04-03 12:16,26.93,Approved
2017-04-03 12:46,26.99,Approved
2017-04-03 13:16,26.92,Approved
2017-04-03 13:46,27.00,Approved
2017-04-03 14:16,27.18,Approved
2017-04-03 14:46,27.04,Approved
2017-04-03 15:16,27.00,Approved
2017-04-03 15:46,26.80,Approved
2017-04-03 16:16,26.78,Approved
2017-04-03 16:46,27.02,Approved
2017-04-03 17:16,27.23,Approved
2017-04-03 17:46,27.21,Approved
2017-04-03 18:16,27.10,Approved
2017-04-03 18:46,27.04,Approved
2017-04-03 19:16,26.78,Approved
2017-04-03 19:46,26.86,Approved
2017-04-03 20:16,26.46,Approved
2017-04-03 20:46,26.53,Approved
2017-04-03 21:16,26.56,Approved
2017-04-03 21:46,26.24,Approved
2017-04-03 22:16,26.04,Approved
2017-04-03 22:46,25.97,Approved
2017-04-03 23:16,25.80,Approved
2017-04-03 23:46,25.38,Approved
2017-04-04 00:16,25.48,Approved
2017-04-04 00:46,25.49,Approved
2017-04-04 01:16,25.42,Approved
2017-04-04 01:46,25.46,Approved
2017-04-04 02:16,25.18,Approved
2017-04-04 02:46,25.21,Approved
2017-04-04 03:16,25.04,Approved
2017-04-04 03:46,25.11,Approved
2017-04-04 04:16,24.88,Approved
2017-04-04 04:46,24.77,Approved
2017-04-04 05:16,24.91,Approved
2017-04-04 05:46,24.60,Approved
2017-04-04 06:16,24.84,Approved
2017-04-04 06:46,24.77,Approved
2017-04-04 07:16,24.60,Approved
2017-04-04 07:46,24.43,Approved
2017-04-04 08:16,24.36,Approved
2017-04-04 08:46,24.36,Approved
2017-04-04 09:16,24.52,Approved
2017-04-04 09:46,24.32,Approved
2017-04-04 10:16,24.54,Approved
2017-04-04 10:46,24.64,Approved
2017-04-04 11:16,25.03,Approved
2017-04-04 11:46,24.91,Approved
2017-04-04 12:16,25.00,Approved
2017-04-04 12:46,24.79,Approved
2017-04-04 13:16,25.32,Approved
2017-04-04 13:46,25.42,Approved
2017-04-04 14:16,25.21,Approved
2017-04-04 14:46,25.13,Approved
2017-04-04 15:16,24.74,Approved
2017-04-04 15:46,24.84,Approved
2017-04-04 16:16,24.71,Approved
2017-04-04 16:46,24.43,Approved
2017-04-04 17:16,24.53,Approved
2017-04-04 17:46,24.30,Approved
2017-04-04 18:16,24.34,Approved
2017-04-04 18:46,24.21,Approved
2017-04-04 19:16,24.08,Approved
2017-04-04 19:46,23.88,Approved
2017-04-04 20:16,23.93,Approved
2017-04-04 20:46,23.98,Approved
2017-04-04 21:16,23.95,Approved
2017-04-04 21:46,23.59,Approved
2017-04-04 22:16,23.68,Approved
2017-04-04 22:46,23.66,Approved
2017-04-04 23:16,23.03,Approved
2017-04-04 23:46,22.75,Approved
2017-04-05 00:16,22.71,Approved
2017-04-05 00:46,22.70,Approved
2017-04-05 01:16,22.67,Approved
2017-04-05 01:46,22.70,Approved
2017-04-05 02:16,22.46,Approved
2017-04-05 02:46,22.53,Approved
2017-04-05 03:16,22.33,Approved
2017-04-05 03:46,22.46,Approved
2017-04-05 04:16,22.42,Approved
2017-04-05 04:46,22.33,Approved
2017-04-05 05:16,22.19,Approved
2017-04-05 05:46,22.12,Approved
2017-04-05 06:16,22.25,Approved
2017-04-05 06:46,21.91,Approved
2017-04-05 07:16,21.77,Approved
2017-04-05 07:46,22.03,Approved
2017-04-05 08:16,21.98,Approved
2017-04-05 08:46,21.93,Approved
2017-04-05 09:16,21.79,Approved
2017-04-05 09:46,21.90,Approved
2017-04-05 10:16,22.05,Approved
2017-04-05 10:46,21.81,Approved
2017-04-05 11:16,22.16,Approved
2017-04-05 11:46,21.80,Approved
2017-04-05 12:16,21.90,Approved
2017-04-05 12:46,21.76,Approved
2017-04-05 13:16,21.88,Approved
2017-04-05 13:46,21.85,Approved
2017-04-05 14:16,21.75,Approved
2017-04-05 14:46,21.58,Approved
2017-04-05 15:16,21.81,Approved
2017-04-05 15:46,21.67,Approved
2017-04-05 16:16,21.98,Approved
2017-04-05 16:46,21.81,Approved
2017-04-05 17:16,21.89,Approved
2017-04-05 17:46,21.97,Approved
2017-04-05 18:16,21.88,Approved
2017-04-05 18:46,21.93,Approved
2017-04-05 19:16,22.09,Approved
2017-04-05 19:46,21.88,Approved
2017-04-05 20:16,22.00,Approved
2017-04-05 20:46,21.84,Approved
2017-04-05 21:16,21.99,Approved
2017-04-05 21:46,21.69,Approved
2017-04-05 22:16,21.90,Approved
2017-04-05 22:46,21.63,Approved
2017-04-05 23:16,21.70,Approved
2017-04-05 23:46,21.60,Approved
2017-04-06 00:16,21.84,Approved
2017-04-06 00:46,21.62,Approved
2017-04-06 01:16,21.55,Approved
2017-04-06 01:46,21.62,Approved
2017-04-06 02:16,21.22,Approved
2017-04-06 02:46,21.62,Approved
2017-04-06 03:16,21.42,Approved
2017-04-06 03:46,21.19,Approved
2017-04-06 04:16,21.53,Approved
2017-04-06 04:46,21.46,Approved
2017-04-06 05:16,21.16,Approved
2017-04-06 05:46,21.27,Approved
2017-04-06 06:16,21.10,Approved
2017-04-06 06:46,21.23,Approved
2017-04-06 07:16,21.05,Approved
2017-04-06 07:46,20.93,Approved
2017-04-06 08:16,20.85,Approved
2017-04-06 08:46,20.90,Approved
2017-04-06 09:16,20.87,Approved
2017-04-06 09:46,20.77,Approved
2017-04-06 10:16,20.89,Approved
2017-04-06 10:46,21.11,Approved
2017-04-06 11:16,21.02,Approved
2017-04-06 11:46,21.03,Approved
2017-04-06 12:16,20.75,Approved
2017-04-06 12:46,20.91,Approved
2017-04-06 13:16,20.91,Approved
2017-04-06 13:46,20.96,Approved
2017-04-06 14:16,21.02,Approved
2017-04-06 14:46,20.92,Approved
2017-04-06 15:16,20.96,Approved
2017-04-06 15:46,21.21,Approved
2017-04-06 16:16,21.29,Approved
2017-04-06 16:46,21.47,Approved
2017-04-06 17:16,21.55,Approved
2017-04-06 17:46,21.73,Approved
2017-04-06 18:16,21.97,Approved
2017-04-06 18:46,22.21,Approved
2017-04-06 19:16,22.63,Approved
2017-04-06 19:46,23.01,Approved
2017-04-06 20:16,23.18,Approved
2017-04-06 20:46,23.46,Approved
2017-04-06 21:16,23.71,Approved
2017-04-06 21:46,23.86,Approved
2017-04-06 22:16,23.99,Approved
2017-04-06 22:46,24.06,Approved
2017-04-06 23:16,24.26,Approved
2017-04-06 23:46,24.26,Approved
2017-04-07 00:16,24.13,Approved
2017-04-07 00:46,24.13,Approved
2017-04-07 01:16,24.34,Approved
2017-04-07 01:46,24.09,Approved
2017-04-07 02:16,24.23,Approved
2017-04-07 02:46,24.26,Approved
2017-04-07 03:16,24.09,Approved
2017-04-07 03:46,24.05,Approved
2017-04-07 04:16,24.32,Approved
2017-04-07 04:46,24.19,Approved
2017-04-07 05:16,24.16,Approved
2017-04-07 05:46,24.16,Approved
2017-04-07 06:16,24.16,Approved
2017-04-07 06:46,24.23,Approved
2017-04-07 07:16,24.22,Approved
2017-04-07 07:46,24.25,Approved
2017-04-07 08:16,24.31,Approved
2017-04-07 08:46,24.26,Approved
2017-04-07 09:16,24.34,Approved
2017-04-07 09:46,24.35,Approved
2017-04-07 10:16,24.44,Approved
2017-04-07 10:46,24.50,Approved
2017-04-07 11:16,24.61,Approved
2017-04-07 11:46,24.73,Approved
2017-04-07 12:16,24.81,Approved
2017-04-07 12:46,24.69,Approved
2017-04-07 13:16,24.82,Approved
2017-04-07 13:46,24.81,Approved
2017-04-07 14:16,24.71,Approved
2017-04-07 14:46,24.85,Approved
2017-04-07 15:16,24.96,Approved
2017-04-07 15:46,25.14,Approved
2017-04-07 16:16,25.27,Approved
2017-04-07 16:46,25.49,Approved
2017-04-07 17:16,25.68,Approved
2017-04-07 17:46,25.81,Approved
2017-04-07 18:16,26.06,Approved
2017-04-07 18:46,26.17,Approved
2017-04-07 19:16,26.63,Approved
2017-04-07 19:46,26.82,Approved
2017-04-07 20:16,27.18,Approved
2017-04-07 20:46,27.96,Approved
2017-04-07 21:16,28.28,Approved
2017-04-07 21:46,28.83,Approved
2017-04-07 22:16,29.22,Approved
2017-04-07 22:46,29.47,Approved
2017-04-07 23:16,29.54,Approved
2017-04-07 23:46,29.24,Approved
2017-04-08 00:16,29.20,Approved
2017-04-08 00:46,29.09,Approved
2017-04-08 01:16,28.62,Approved
2017-04-08 01:46,28.62,Approved
2017-04-08 02:16,28.69,Approved
2017-04-08 02:46,28.62,Approved
2017-04-08 03:16,28.62,Approved
2017-04-08 03:46,28.87,Approved
2017-04-08 04:16,28.61,Approved
2017-04-08 04:46,28.61,Approved
2017-04-08 05:16,28.61,Approved
2017-04-08 05:46,28.54,Approved
2017-04-08 06:16,28.76,Approved
2017-04-08 06:46,28.47,Approved
2017-04-08 07:16,28.64,Approved
2017-04-08 07:46,28.83,Approved
2017-04-08 08:16,29.00,Approved
2017-04-08 08:46,28.56,Approved
2017-04-08 09:16,28.72,Approved
2017-04-08 09:46,28.70,Approved
2017-04-08 10:16,28.97,Approved
2017-04-08 10:46,28.85,Approved
2017-04-08 11:16,29.03,Approved
2017-04-08 11:46,28.89,Approved
2017-04-08 12:16,28.67,Approved
2017-04-08 12:46,28.97,Approved
2017-04-08 13:16,29.27,Approved
2017-04-08 13:46,29.22,Approved
2017-04-08 14:16,29.84,Approved
2017-04-08 14:46,30.13,Approved
2017-04-08 15:16,30.57,Approved
2017-04-08 15:46,30.94,Approved
2017-04-08 16:16,31.49,Approved
2017-04-08 16:46,31.93,Approved
2017-04-08 17:16,32.07,Approved
2017-04-08 17:46,32.21,Approved
2017-04-08 18:16,32.15,Approved
2017-04-08 18:46,31.52,Approved
2017-04-08 19:16,31.34,Approved
2017-04-08 19:46,30.98,Approved
2017-04-08 20:16,30.73,Approved
2017-04-08 20:46,30.80,Approved
2017-04-08 21:16,30.44,Approved
2017-04-08 21:46,30.11,Approved
2017-04-08 22:16,30.14,Approved
2017-04-08 22:46,29.97,Approved
2017-04-08 23:16,29.46,Approved
2017-04-08 23:46,29.81,Approved
2017-04-09 00:16,29.56,Approved
2017-04-09 00:46,29.67,Approved
2017-04-09 01:16,29.56,Approved
2017-04-09 01:46,29.63,Approved
2017-04-09 02:16,29.42,Approved
2017-04-09 02:46,29.42,Approved
2017-04-09 03:16,29.38,Approved
2017-04-09 03:46,29.02,Approved
2017-04-09 04:16,28.95,Approved
2017-04-09 04:46,28.99,Approved
2017-04-09 05:16,28.95,Approved
2017-04-09 05:46,28.56,Approved
2017-04-09 06:16,28.49,Approved
2017-04-09 06:46,28.48,Approved
2017-04-09 07:16,28.27,Approved
2017-04-09 07:46,28.30,Approved
2017-04-09 08:16,28.22,Approved
2017-04-09 08:46,28.17,Approved
2017-04-09 09:16,28.07,Approved
2017-04-09 09:46,28.11,Approved
2017-04-09 10:16,28.01,Approved
2017-04-09 10:46,28.16,Approved
2017-04-09 11:16,28.17,Approved
2017-04-09 11:46,27.73,Approved
2017-04-09 12:16,28.14,Approved
2017-04-09 12:46,27.86,Approved
2017-04-09 13:16,27.82,Approved
2017-04-09 13:46,27.90,Approved
2017-04-09 14:16,27.43,Approved
2017-04-09 14:46,27.36,Approved
2017-04-09 15:16,27.56,Approved
2017-04-09 15:46,27.65,Approved
2017-04-09 16:16,27.23,Approved
2017-04-09 16:46,27.13,Approved
2017-04-09 17:16,27.20,Approved
2017-04-09 17:46,27.13,Approved
2017-04-09 18:16,27.15,Approved
2017-04-09 18:46,27.05,Approved
2017-04-09 19:16,26.69,Approved
2017-04-09 19:46,26.60,Approved
2017-04-09 20:16,26.29,Approved
2017-04-09 20:46,26.50,Approved
2017-04-09 21:16,26.54,Approved
2017-04-09 21:46,26.75,Approved
2017-04-09 22:16,26.36,Approved
2017-04-09 22:46,26.02,Approved
2017-04-09 23:16,26.23,Approved
2017-04-09 23:46,26.12,Approved
2017-04-10 00:16,26.16,Approved
2017-04-10 00:46,25.91,Approved
2017-04-10 01:16,25.67,Approved
2017-04-10 01:46,25.67,Approved
2017-04-10 02:16,25.74,Approved
2017-04-10 02:46,25.63,Approved
2017-04-10 03:16,25.71,Approved
2017-04-10 03:46,25.46,Approved
2017-04-10 04:16,25.53,Approved
2017-04-10 04:46,25.57,Approved
2017-04-10 05:16,25.36,Approved
2017-04-10 05:46,25.22,Approved
2017-04-10 06:16,25.32,Approved
2017-04-10 06:46,25.06,Approved
2017-04-10 07:16,25.25,Approved
2017-04-10 07:46,25.11,Approved
2017-04-10 08:16,25.13,Approved
2017-04-10 08:46,24.87,Approved
2017-04-10 09:16,24.89,Approved
2017-04-10 09:46,24.91,Approved
2017-04-10 10:16,25.17,Approved
2017-04-10 10:46,25.09,Approved
2017-04-10 11:16,25.13,Approved
2017-04-10 11:46,25.31,Approved
2017-04-10 12:16,25.09,Approved
2017-04-10 12:46,25.23,Approved
2017-04-10 13:16,25.10,Approved
2017-04-10 13:46,25.18,Approved
2017-04-10 14:16,24.97,Approved
2017-04-10 14:46,24.97,Approved
2017-04-10 15:16,24.92,Approved
2017-04-10 15:46,24.87,Approved
2017-04-10 16:16,24.57,Approved
2017-04-10 16:46,24.62,Approved
2017-04-10 17:16,24.43,Approved
2017-04-10 17:46,24.54,Approved
2017-04-10 18:16,24.39,Approved
2017-04-10 18:46,24.43,Approved
2017-04-10 19:16,24.34,Approved
2017-04-10 19:46,24.18,Approved
2017-04-10 20:16,23.81,Approved
2017-04-10 20:46,23.85,Approved
2017-04-10 21:16,24.02,Approved
2017-04-10 21:46,23.72,Approved
2017-04-10 22:16,23.69,Approved
2017-04-10 22:46,23.76,Approved
2017-04-10 23:16,23.55,Approved
2017-04-10 23:46,23.45,Approved
2017-04-11 00:16,23.32,Approved
2017-04-11 00:46,23.39,Approved
2017-04-11 01:16,23.25,Approved
2017-04-11 01:46,23.18,Approved
2017-04-11 02:16,23.04,Approved
2017-04-11 02:46,23.18,Approved
2017-04-11 03:16,22.94,Approved
2017-04-11 03:46,22.91,Approved
2017-04-11 04:16,22.81,Approved
2017-04-11 04:46,22.81,Approved
2017-04-11 05:16,22.68,Approved
2017-04-11 05:46,22.64,Approved
2017-04-11 06:16,22.31,Approved
2017-04-11 06:46,22.27,Approved
2017-04-11 07:16,22.43,Approved
2017-04-11 07:46,22.24,Approved
2017-04-11 08:16,22.07,Approved
2017-04-11 08:46,22.20,Approved
2017-04-11 09:16,22.13,Approved
2017-04-11 09:46,22.33,Approved
2017-04-11 10:16,22.58,Approved
2017-04-11 10:46,22.53,Approved
2017-04-11 11:16,22.41,Approved
2017-04-11 11:46,22.53,Approved
2017-04-11 12:16,22.31,Approved
2017-04-11 12:46,22.50,Approved
2017-04-11 13:16,22.40,Approved
2017-04-11 13:46,22.52,Approved
2017-04-11 14:16,22.59,Approved
2017-04-11 14:46,22.31,Approved
2017-04-11 15:16,22.07,Approved
2017-04-11 15:46,22.20,Approved
2017-04-11 16:16,22.19,Approved
2017-04-11 16:46,22.17,Approved
2017-04-11 17:16,21.97,Approved
2017-04-11 17:46,21.85,Approved
2017-04-11 18:16,21.76,Approved
2017-04-11 18:46,21.82,Approved
2017-04-11 19:16,21.70,Approved
2017-04-11 19:46,21.37,Approved
2017-04-11 20:16,21.58,Approved
2017-04-11 20:46,21.56,Approved
2017-04-11 21:16,21.59,Approved
2017-04-11 21:46,21.70,Approved
2017-04-11 22:16,21.60,Approved
2017-04-11 22:46,21.56,Approved
2017-04-11 23:16,21.56,Approved
2017-04-11 23:46,21.50,Approved
2017-04-12 00:16,21.33,Approved
2017-04-12 00:46,21.36,Approved
2017-04-12 01:16,21.16,Approved
2017-04-12 01:46,21.36,Approved
2017-04-12 02:16,21.35,Approved
2017-04-12 02:46,21.23,Approved
2017-04-12 03:16,21.10,Approved
2017-04-12 03:46,21.16,Approved
2017-04-12 04:16,21.00,Approved
2017-04-12 04:46,21.11,Approved
2017-04-12 05:16,21.08,Approved
2017-04-12 05:46,20.87,Approved
2017-04-12 06:16,20.90,Approved
2017-04-12 06:46,21.00,Approved
2017-04-12 07:16,20.93,Approved
2017-04-12 07:46,20.81,Approved
2017-04-12 08:16,20.87,Approved
2017-04-12 08:46,20.72,Approved
2017-04-12 09:16,20.75,Approved
2017-04-12 09:46,20.67,Approved
2017-04-12 10:16,20.80,Approved
2017-04-12 10:46,20.72,Approved
2017-04-12 11:16,20.64,Approved
2017-04-12 11:46,20.43,Approved
2017-04-12 12:16,20.60,Approved
2017-04-12 12:46,20.50,Approved
2017-04-12 13:16,20.61,Approved
2017-04-12 13:46,20.31,Approved
2017-04-12 14:16,20.48,Approved
2017-04-12 14:46,20.50,Approved
2017-04-12 15:16,20.34,Approved
2017-04-12 15:46,20.50,Approved
2017-04-12 16:16,20.40,Approved
2017-04-12 16:46,20.51,Approved
2017-04-12 17:16,20.28,Approved
2017-04-12 17:46,20.29,Approved
2017-04-12 18:16,20.30,Approved
2017-04-12 18:46,20.61,Approved
2017-04-12 19:16,20.42,Approved
2017-04-12 19:46,20.17,Approved
2017-04-12 20:16,20.27,Approved
2017-04-12 20:46,20.54,Approved
2017-04-12 21:16,20.28,Approved
2017-04-12 21:46,20.11,Approved
2017-04-12 22:16,20.38,Approved
2017-04-12 22:46,20.18,Approved
2017-04-12 23:16,20.18,Approved
2017-04-12 23:46,20.28,Approved
2017-04-13 00:16,20.35,Approved
2017-04-13 00:46,20.08,Approved
2017-04-13 01:16,20.19,Approved
2017-04-13 01:46,20.38,Approved
2017-04-13 02:16,20.15,Approved
2017-04-13 02:46,20.12,Approved
2017-04-13 03:16,20.02,Approved
2017-04-13 03:46,19.84,Approved
2017-04-13 04:16,20.14,Approved
2017-04-13 04:46,20.10,Approved
2017-04-13 05:16,20.04,Approved
2017-04-13 05:46,20.13,Approved
2017-04-13 06:16,20.33,Approved
2017-04-13 06:46,20.22,Approved
2017-04-13 07:16,20.55,Approved
2017-04-13 07:46,20.81,Approved
2017-04-13 08:16,20.87,Approved
2017-04-13 08:46,21.41,Approved
2017-04-13 09:16,21.44,Approved
2017-04-13 09:46,21.75,Approved
2017-04-13 10:16,21.96,Approved
2017-04-13 10:46,22.05,Approved
2017-04-13 11:16,22.06,Approved
2017-04-13 11:46,22.17,Approved
2017-04-13 12:16,22.06,Approved
2017-04-13 12:46,22.03,Approved
2017-04-13 13:16,21.99,Approved
2017-04-13 13:46,22.09,Approved
2017-04-13 14:16,21.99,Approved
2017-04-13 14:46,21.84,Approved
2017-04-13 15:16,21.73,Approved
2017-04-13 15:46,21.79,Approved
2017-04-13 16:16,22.08,Approved
2017-04-13 16:46,22.35,Approved
2017-04-13 17:16,22.63,Approved
2017-04-13 17:46,22.64,Approved
2017-04-13 18:16,22.52,Approved
2017-04-13 18:46,22.29,Approved
2017-04-13 19:16,22.05,Approved
2017-04-13 19:46,22.34,Approved
2017-04-13 20:16,22.38,Approved
2017-04-13 20:46,22.38,Approved
2017-04-13 21:16,22.25,Approved
2017-04-13 21:46,22.32,Approved
2017-04-13 22:16,22.42,Approved
2017-04-13 22:46,22.25,Approved
2017-04-13 23:16,22.19,Approved
2017-04-13 23:46,22.16,Approved
2017-04-14 00:16,21.96,Approved
2017-04-14 00:46,21.99,Approved
2017-04-14 01:16,21.89,Approved
2017-04-14 01:46,21.79,Approved
2017-04-14 02:16,21.76,Approved
2017-04-14 02:46,21.86,Approved
2017-04-14 03:16,21.40,Approved
2017-04-14 03:46,21.48,Approved
2017-04-14 04:16,21.54,Approved
2017-04-14 04:46,21.37,Approved
2017-04-14 05:16,21.53,Approved
2017-04-14 05:46,21.50,Approved
2017-04-14 06:16,21.50,Approved
2017-04-14 06:46,21.56,Approved
2017-04-14 07:16,21.39,Approved
2017-04-14 07:46,21.57,Approved
2017-04-14 08:16,21.36,Approved
2017-04-14 08:46,21.28,Approved
2017-04-14 09:16,21.47,Approved
2017-04-14 09:46,21.29,Approved
2017-04-14 10:16,21.31,Approved
2017-04-14 10:46,21.66,Approved
2017-04-14 11:16,21.46,Approved
2017-04-14 11:46,21.47,Approved
2017-04-14 12:16,21.33,Approved
2017-04-14 12:46,21.28,Approved
2017-04-14 13:16,21.48,Approved
2017-04-14 13:46,21.42,Approved
2017-04-14 14:16,21.25,Approved
2017-04-14 14:46,21.61,Approved
2017-04-14 15:16,21.42,Approved
2017-04-14 15:46,21.28,Approved
2017-04-14 16:16,21.43,Approved
2017-04-14 16:46,21.39,Approved
2017-04-14 17:16,21.12,Approved
2017-04-14 17:46,20.98,Approved
2017-04-14 18:16,21.23,Approved
2017-04-14 18:46,21.37,Approved
2017-04-14 19:16,21.54,Approved
2017-04-14 19:46,21.14,Approved
2017-04-14 20:16,20.94,Approved
2017-04-14 20:46,21.05,Approved
2017-04-14 21:16,21.25,Approved
2017-04-14 21:46,21.08,Approved
2017-04-14 22:16,21.15,Approved
2017-04-14 22:46,21.05,Approved
2017-04-14 23:16,20.88,Approved
2017-04-14 23:46,21.23,Approved
2017-04-15 00:16,21.19,Approved
2017-04-15 00:46,21.19,Approved
2017-04-15 01:16,21.16,Approved
2017-04-15 01:46,21.09,Approved
2017-04-15 02:16,21.26,Approved
2017-04-15 02:46,21.16,Approved
2017-04-15 03:16,21.26,Approved
2017-04-15 03:46,21.49,Approved
2017-04-15 04:16,20.99,Approved
2017-04-15 04:46,21.26,Approved
2017-04-15 05:16,21.12,Approved
2017-04-15 05:46,21.10,Approved
2017-04-15 06:16,21.09,Approved
2017-04-15 06:46,21.09,Approved
2017-04-15 07:16,21.22,Approved
2017-04-15 07:46,20.93,Approved
2017-04-15 08:16,21.26,Approved
2017-04-15 08:46,21.37,Approved
2017-04-15 09:16,21.19,Approved
2017-04-15 09:46,21.28,Approved
2017-04-15 10:16,21.12,Approved
2017-04-15 10:46,20.89,Approved
2017-04-15 11:16,21.14,Approved
2017-04-15 11:46,21.01,Approved
2017-04-15 12:16,21.27,Approved
2017-04-15 12:46,21.14,Approved
2017-04-15 13:16,21.04,Approved
2017-04-15 13:46,20.76,Approved
2017-04-15 14:16,20.82,Approved
2017-04-15 14:46,21.02,Approved
2017-04-15 15:16,20.98,Approved
2017-04-15 15:46,20.45,Approved
2017-04-15 16:16,20.71,Approved
2017-04-15 16:46,20.80,Approved
2017-04-15 17:16,20.83,Approved
2017-04-15 17:46,20.47,Approved
2017-04-15 18:16,20.73,Approved
2017-04-15 18:46,20.69,Approved
2017-04-15 19:16,20.57,Approved
2017-04-15 19:46,20.49,Approved
2017-04-15 20:16,20.44,Approved
2017-04-15 20:46,20.48,Approved
2017-04-15 21:16,20.38,Approved
2017-04-15 21:46,20.41,Approved
2017-04-15 22:16,20.31,Approved
2017-04-15 22:46,20.38,Approved
2017-04-15 23:16,20.18,Approved
2017-04-15 23:46,20.48,Approved
2017-04-16 00:16,20.26,Approved
2017-04-16 00:46,20.32,Approved
